"GAME_DATE","GAME_CODE","TEAM","PLAYER","GAME_PLAYED","MINUTES_PLAYED","FIELD_GOALS_MADE","FIELD_GOALS_ATT","FREE_THROWS_MADE","FREE_THROWS_ATT","TOTAL_POINTS","OFFENSIVE_REBOUNDS","DEFENSIVE_REBOUNDS","REBOUNDS","ASSISTS","PERSONAL_FOULS","DISQUALIFICATIONS","STEALS","TURNOVERS","BLOCKED_SHOTS","THREE_POINT_MADE","THREE_POINT_ATT","PLUS_MINUS"
28-OCT-15,1570539,"New York Knicks","Sasha Vujacic",1,29,4,6,2,3,11,1,5,6,3,1,0,4,0,0,1,2,16
28-OCT-15,1570539,"New York Knicks","Langston Galloway",1,25,5,10,2,2,16,2,2,4,3,4,0,0,0,0,4,5,13
28-OCT-15,1570539,"New York Knicks","Jerian Grant",1,24,4,7,2,2,10,0,1,1,5,2,0,3,0,0,0,1,20
28-OCT-15,1570539,"New York Knicks","Kristaps Porzingis",1,24,3,11,9,12,16,2,3,5,1,3,0,1,2,1,1,2,1
28-OCT-15,1570539,"New York Knicks","Kyle O'Quinn",1,23,4,10,0,0,8,7,4,11,3,4,0,1,1,2,0,1,23
28-OCT-15,1570539,"New York Knicks","Derrick Williams",1,21,8,17,7,9,24,4,3,7,1,1,0,0,2,1,1,3,20
28-OCT-15,1570539,"New York Knicks","Lance Thomas",1,20,5,5,3,3,13,1,2,3,1,1,0,0,1,0,0,0,20
28-OCT-15,1570539,"New York Knicks","Robin Lopez",1,20,3,5,2,2,8,2,0,2,0,3,0,0,2,2,0,0,0
28-OCT-15,1570539,"New York Knicks","Jose Calderon",1,18,1,5,0,0,3,0,3,3,1,4,0,0,1,0,1,4,1
28-OCT-15,1570539,"New York Knicks","Cleanthony Early",1,7,1,1,0,0,2,0,1,1,1,1,0,1,0,0,0,0,7
28-OCT-15,1570539,"New York Knicks","Kevin Seraphin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570539,"New York Knicks","Arron Afflalo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570539,"New York Knicks","Louis Amundson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571173,"Orlando Magic","Victor Oladipo",1,36,7,20,2,2,17,3,8,11,2,2,0,2,1,0,1,8,-10
28-OCT-15,1571173,"Orlando Magic","Elfrid Payton",1,35,5,15,0,0,11,4,6,10,8,1,0,1,2,0,1,3,-11
28-OCT-15,1571173,"Orlando Magic","Tobias Harris",1,31,7,14,1,2,15,2,5,7,3,4,0,0,2,1,0,3,-1
28-OCT-15,1571173,"Orlando Magic","Nikola Vucevic",1,28,5,13,0,0,10,1,6,7,2,4,0,1,2,2,0,0,-10
28-OCT-15,1571173,"Orlando Magic","Evan Fournier",1,27,1,7,1,2,3,0,4,4,1,1,0,2,1,0,0,3,-1
28-OCT-15,1571173,"Orlando Magic","Mario Hezonja",1,25,4,9,0,0,11,0,3,3,2,3,0,0,4,0,3,5,2
28-OCT-15,1571173,"Orlando Magic","C.J. Watson",1,21,1,6,0,0,2,0,0,0,1,2,0,1,1,0,0,2,17
28-OCT-15,1571173,"Orlando Magic","Aaron Gordon",1,17,4,8,4,6,12,4,3,7,1,0,0,0,0,1,0,2,2
28-OCT-15,1571173,"Orlando Magic","Dewayne Dedmon",1,15,2,6,0,0,4,2,4,6,0,4,0,1,1,2,0,0,12
28-OCT-15,1571173,"Orlando Magic","Jason Smith",1,5,1,2,0,0,2,1,0,1,0,1,0,1,0,0,0,0,-5
28-OCT-15,1571173,"Orlando Magic","Devyn Marble",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571173,"Orlando Magic","Andrew Nicholson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571173,"Orlando Magic","Channing Frye",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571173,"Orlando Magic","Shabazz Napier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571278,"Phoenix Suns","Brandon Knight",1,34,6,13,2,2,15,1,5,6,3,4,0,0,6,1,1,4,-23
28-OCT-15,1571278,"Phoenix Suns","Eric Bledsoe",1,31,4,12,5,7,13,1,3,4,4,4,0,0,2,0,0,2,-25
28-OCT-15,1571278,"Phoenix Suns","Devin Booker",1,21,6,7,1,3,14,0,3,3,0,2,0,1,0,0,1,2,4
28-OCT-15,1571278,"Phoenix Suns","Jon Leuer",1,20,5,9,3,4,14,2,5,7,3,3,0,0,0,1,1,3,1
28-OCT-15,1571278,"Phoenix Suns","T.J. Warren",1,20,4,13,0,0,9,1,3,4,0,0,0,0,1,0,1,3,-4
28-OCT-15,1571278,"Phoenix Suns","Mirza Teletovic",1,18,2,10,0,1,5,1,4,5,1,2,0,0,1,0,1,5,4
28-OCT-15,1571278,"Phoenix Suns","Archie Goodwin",1,17,3,6,5,6,12,0,5,5,1,0,0,0,1,0,1,2,5
28-OCT-15,1571278,"Phoenix Suns","Tyson Chandler",1,17,1,2,1,2,3,3,3,6,1,3,0,0,2,1,0,0,-23
28-OCT-15,1571278,"Phoenix Suns","Sonny Weems",1,15,0,2,0,0,0,0,3,3,2,1,0,1,1,0,0,1,8
28-OCT-15,1571278,"Phoenix Suns","Alex Len",1,14,1,3,2,4,4,3,5,8,0,2,0,0,2,0,0,0,-10
28-OCT-15,1571278,"Phoenix Suns","Markieff Morris",1,11,1,6,2,2,4,0,1,1,0,5,0,1,0,0,0,0,-11
28-OCT-15,1571278,"Phoenix Suns","Ronnie Price",1,11,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,7
28-OCT-15,1571278,"Phoenix Suns","P.J. Tucker",1,9,1,3,0,2,2,1,0,1,0,2,0,0,0,0,0,1,-13
28-OCT-15,1571278,"Phoenix Suns","Cory Jefferson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571487,"Portland Trail Blazers","C.J. McCollum",1,37,14,22,3,3,37,1,5,6,1,3,0,1,0,0,6,9,22
28-OCT-15,1571487,"Portland Trail Blazers","Damian Lillard",1,36,8,21,4,4,21,0,5,5,11,2,0,2,4,0,1,7,17
28-OCT-15,1571487,"Portland Trail Blazers","Meyers Leonard",1,34,5,12,0,0,12,2,6,8,3,2,0,1,2,1,2,7,29
28-OCT-15,1571487,"Portland Trail Blazers","Al-Farouq Aminu",1,31,3,7,2,2,9,0,8,8,0,0,0,1,3,2,1,3,27
28-OCT-15,1571487,"Portland Trail Blazers","Ed Davis",1,29,5,6,2,2,12,2,9,11,0,5,0,1,0,0,0,0,18
28-OCT-15,1571487,"Portland Trail Blazers","Allen Crabbe",1,22,2,6,0,0,4,0,3,3,1,3,0,1,1,0,0,2,-5
28-OCT-15,1571487,"Portland Trail Blazers","Mason Plumlee",1,19,3,4,1,3,7,1,5,6,6,4,0,0,0,0,0,0,0
28-OCT-15,1571487,"Portland Trail Blazers","Maurice Harkless",1,18,3,6,0,0,8,0,4,4,0,0,0,0,1,1,2,3,-7
28-OCT-15,1571487,"Portland Trail Blazers","Noah Vonleh",1,14,1,4,0,0,2,0,0,0,0,2,0,0,1,0,0,1,-11
28-OCT-15,1571487,"Portland Trail Blazers","Pat Connaughton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571487,"Portland Trail Blazers","Cliff Alexander",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571487,"Portland Trail Blazers","Chris Kaman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571487,"Portland Trail Blazers","Tim Frazier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571487,"Portland Trail Blazers","Gerald Henderson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571487,"Portland Trail Blazers","Luis Montero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570536,"Sacramento Kings","DeMarcus Cousins",1,35,10,21,8,11,32,3,10,13,3,6,1,0,8,1,4,5,-7
28-OCT-15,1570536,"Sacramento Kings","Marco Belinelli",1,32,3,12,0,0,9,0,2,2,7,3,0,1,0,0,3,7,-1
28-OCT-15,1570536,"Sacramento Kings","Rudy Gay",1,31,7,16,1,2,16,1,5,6,3,2,0,0,2,0,1,3,-2
28-OCT-15,1570536,"Sacramento Kings","Darren Collison",1,30,5,12,2,5,13,1,0,1,6,3,0,1,1,0,1,4,1
28-OCT-15,1570536,"Sacramento Kings","Rajon Rondo",1,25,2,8,0,0,4,1,6,7,4,3,0,1,2,0,0,1,-8
28-OCT-15,1570536,"Sacramento Kings","Kosta Koufos",1,23,5,6,0,0,10,3,4,7,1,2,0,1,1,2,0,0,-10
28-OCT-15,1570536,"Sacramento Kings","Ben McLemore",1,20,2,5,0,0,5,0,0,0,0,4,0,1,0,0,1,2,-14
28-OCT-15,1570536,"Sacramento Kings","Omri Casspi",1,20,2,5,0,0,5,1,8,9,0,2,0,1,2,0,1,1,8
28-OCT-15,1570536,"Sacramento Kings","Caron Butler",1,13,4,7,0,0,8,1,1,2,0,1,0,1,0,0,0,1,-2
28-OCT-15,1570536,"Sacramento Kings","Willie Cauley-Stein",1,8,1,2,0,0,2,1,1,2,0,0,0,0,0,0,0,0,1
28-OCT-15,1570536,"Sacramento Kings","James Anderson",1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1
28-OCT-15,1570536,"Sacramento Kings","Quincy Acy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570536,"Sacramento Kings","Duje Dukan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570536,"Sacramento Kings","Eric Moreland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570536,"Sacramento Kings","Seth Curry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571664,"San Antonio Spurs","Kawhi Leonard",1,35,13,22,5,5,32,1,7,8,0,3,0,3,3,2,1,3,4
28-OCT-15,1571664,"San Antonio Spurs","LaMarcus Aldridge",1,32,4,12,3,4,11,2,3,5,1,2,0,0,0,1,0,1,-7
28-OCT-15,1571664,"San Antonio Spurs","Danny Green",1,29,2,9,0,0,4,0,8,8,2,1,0,1,2,0,0,5,-4
28-OCT-15,1571664,"San Antonio Spurs","Tim Duncan",1,26,3,8,2,2,8,3,3,6,0,2,0,2,1,3,0,0,-6
28-OCT-15,1571664,"San Antonio Spurs","Tony Parker",1,26,5,11,0,0,10,0,3,3,3,5,0,0,2,0,0,0,-2
28-OCT-15,1571664,"San Antonio Spurs","Patty Mills",1,22,3,7,1,2,9,0,3,3,2,3,0,0,0,0,2,3,-4
28-OCT-15,1571664,"San Antonio Spurs","Boris Diaw",1,20,4,5,0,0,9,0,0,0,6,1,0,2,1,3,1,1,0
28-OCT-15,1571664,"San Antonio Spurs","Manu Ginobili",1,19,5,8,0,0,11,0,0,0,7,0,0,2,3,0,1,1,-4
28-OCT-15,1571664,"San Antonio Spurs","David West",1,18,4,7,0,0,8,1,1,2,1,1,0,0,1,0,0,0,3
28-OCT-15,1571664,"San Antonio Spurs","Kyle Anderson",1,13,2,4,0,0,4,0,1,1,0,0,0,1,0,0,0,1,-10
28-OCT-15,1571664,"San Antonio Spurs","Matt Bonner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571664,"San Antonio Spurs","Boban Marjanovic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571664,"San Antonio Spurs","Jonathon Simmons",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571664,"San Antonio Spurs","Ray McCallum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571664,"San Antonio Spurs","Rasual Butler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571664,"Oklahoma City Thunder","Russell Westbrook",1,37,12,23,6,7,33,1,1,2,10,3,0,2,5,0,3,6,7
28-OCT-15,1571664,"Oklahoma City Thunder","Kevin Durant",1,35,6,19,8,8,22,0,6,6,0,2,0,0,1,0,2,6,0
28-OCT-15,1571664,"Oklahoma City Thunder","Serge Ibaka",1,34,4,9,2,2,10,2,3,5,1,1,0,0,4,2,0,1,10
28-OCT-15,1571664,"Oklahoma City Thunder","Steven Adams",1,30,3,4,0,0,6,1,6,7,1,4,0,0,2,1,0,0,4
28-OCT-15,1571664,"Oklahoma City Thunder","Enes Kanter",1,24,7,11,1,1,15,6,10,16,0,1,0,0,0,0,0,0,0
28-OCT-15,1571664,"Oklahoma City Thunder","Anthony Morrow",1,22,3,6,0,0,8,0,0,0,0,1,0,1,0,0,2,4,5
28-OCT-15,1571664,"Oklahoma City Thunder","Dion Waiters",1,21,4,8,0,0,8,1,3,4,2,2,0,0,3,0,0,2,15
28-OCT-15,1571664,"Oklahoma City Thunder","Andre Roberson",1,17,1,1,0,0,2,0,1,1,2,1,0,1,0,1,0,0,-4
28-OCT-15,1571664,"Oklahoma City Thunder","D.J. Augustin",1,13,2,5,4,4,8,0,1,1,4,1,0,3,1,0,0,0,-3
28-OCT-15,1571664,"Oklahoma City Thunder","Nick Collison",1,8,0,0,0,0,0,0,3,3,1,3,0,0,3,0,0,0,-4
28-OCT-15,1571664,"Oklahoma City Thunder","Mitch McGary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571664,"Oklahoma City Thunder","Josh Huestis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571664,"Oklahoma City Thunder","Kyle Singler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571664,"Oklahoma City Thunder","Cameron Payne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571664,"Oklahoma City Thunder","Steve Novak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571173,"Washington Wizards","John Wall",1,39,9,18,2,6,22,1,6,7,6,3,0,3,6,5,2,6,10
28-OCT-15,1571173,"Washington Wizards","Bradley Beal",1,38,9,19,4,7,24,3,3,6,0,2,0,0,4,1,2,8,4
28-OCT-15,1571173,"Washington Wizards","Otto Porter",1,37,3,10,0,0,7,2,6,8,5,1,0,2,1,0,1,5,19
28-OCT-15,1571173,"Washington Wizards","Marcin Gortat",1,36,4,6,2,2,10,2,6,8,2,1,0,0,2,2,0,0,14
28-OCT-15,1571173,"Washington Wizards","Kris Humphries",1,26,4,9,2,2,11,2,4,6,0,2,0,1,3,0,1,3,9
28-OCT-15,1571173,"Washington Wizards","Drew Gooden",1,20,1,6,0,0,3,4,3,7,1,2,0,0,0,1,1,4,-14
28-OCT-15,1571173,"Washington Wizards","Gary Neal",1,18,3,8,0,0,6,0,2,2,0,0,0,0,0,0,0,2,-5
28-OCT-15,1571173,"Washington Wizards","Ramon Sessions",1,14,0,2,4,6,4,0,3,3,2,1,0,1,0,0,0,0,-19
28-OCT-15,1571173,"Washington Wizards","Nene Hilario",1,12,0,6,1,2,1,1,1,2,1,2,0,1,1,0,0,0,-13
28-OCT-15,1571173,"Washington Wizards","Kelly Oubre Jr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571173,"Washington Wizards","Martell Webster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571173,"Washington Wizards","DeJuan Blair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571173,"Washington Wizards","Alan Anderson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571173,"Washington Wizards","Jared Dudley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571173,"Washington Wizards","Garrett Temple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570782,"Memphis Grizzlies","Zach Randolph",1,31,5,11,2,4,12,3,5,8,0,1,0,1,2,0,0,1,-7
28-OCT-15,1570782,"Memphis Grizzlies","Courtney Lee",1,31,2,9,2,2,7,0,2,2,2,0,0,2,0,1,1,4,-12
28-OCT-15,1570782,"Memphis Grizzlies","Marc Gasol",1,30,6,12,0,0,12,0,5,5,0,3,0,0,1,0,0,0,-6
28-OCT-15,1570782,"Memphis Grizzlies","Mike Conley",1,29,2,8,4,4,8,0,4,4,6,1,0,0,1,0,0,2,-18
28-OCT-15,1570782,"Memphis Grizzlies","Tony Allen",1,23,3,6,0,0,6,3,4,7,2,1,0,2,2,1,0,0,-6
28-OCT-15,1570782,"Memphis Grizzlies","Jeff Green",1,20,3,9,1,2,8,0,1,1,2,5,0,0,0,0,1,3,-21
28-OCT-15,1570782,"Memphis Grizzlies","Matt Barnes",1,18,0,4,0,0,0,0,2,2,1,2,0,0,2,0,0,3,-28
28-OCT-15,1570782,"Memphis Grizzlies","Brandan Wright",1,17,2,5,4,4,8,1,1,2,0,1,0,0,2,1,0,0,-22
28-OCT-15,1570782,"Memphis Grizzlies","Beno Udrih",1,15,2,5,1,1,5,0,0,0,2,1,0,0,4,0,0,1,-12
28-OCT-15,1570782,"Memphis Grizzlies","JaMychal Green",1,14,2,5,0,2,4,4,3,7,0,2,0,0,0,0,0,1,-17
28-OCT-15,1570782,"Memphis Grizzlies","Jordan Adams",1,7,1,4,1,2,3,0,0,0,0,0,0,2,1,0,0,1,0
28-OCT-15,1570782,"Memphis Grizzlies","Russ Smith",1,6,1,4,1,1,3,0,2,2,0,1,0,1,1,0,0,0,-1
28-OCT-15,1570782,"Memphis Grizzlies","Jarnell Stokes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570782,"Memphis Grizzlies","Jarell Martin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570782,"Memphis Grizzlies","Vince Carter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571086,"Boston Celtics","Avery Bradley",1,33,2,6,0,0,4,0,1,1,2,2,0,2,2,0,0,1,0
28-OCT-15,1571086,"Boston Celtics","Marcus Smart",1,32,3,8,4,4,13,0,2,2,5,3,0,2,1,1,3,6,22
28-OCT-15,1571086,"Boston Celtics","Jae Crowder",1,31,4,7,4,4,14,2,4,6,3,3,0,2,3,0,2,4,-4
28-OCT-15,1571086,"Boston Celtics","Isaiah Thomas",1,29,10,19,6,7,27,1,1,2,7,1,0,3,3,0,1,6,19
28-OCT-15,1571086,"Boston Celtics","David Lee",1,22,2,8,4,4,8,1,4,5,5,3,0,0,2,1,0,0,-4
28-OCT-15,1571086,"Boston Celtics","Evan Turner",1,22,2,5,2,2,6,1,3,4,2,0,0,0,3,0,0,1,23
28-OCT-15,1571086,"Boston Celtics","Jared Sullinger",1,21,6,8,0,0,12,0,7,7,2,3,0,1,1,1,0,2,5
28-OCT-15,1571086,"Boston Celtics","Amir Johnson",1,20,6,11,2,2,15,3,4,7,1,3,0,0,1,2,1,2,16
28-OCT-15,1571086,"Boston Celtics","Jonas Jerebko",1,15,2,7,0,0,5,0,3,3,3,1,0,0,0,1,1,2,14
28-OCT-15,1571086,"Boston Celtics","Tyler Zeller",1,11,2,4,2,2,6,0,1,1,0,3,0,0,1,1,0,0,-6
28-OCT-15,1571086,"Boston Celtics","Terry Rozier",1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28-OCT-15,1571086,"Boston Celtics","Jordan Mickey",1,2,0,0,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0
28-OCT-15,1571086,"Boston Celtics","James Young",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571086,"Boston Celtics","Kelly Olynyk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571086,"Boston Celtics","R.J. Hunter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570735,"Chicago Bulls","Jimmy Butler",1,34,9,11,3,3,24,1,3,4,6,0,0,2,1,0,3,3,23
28-OCT-15,1570735,"Chicago Bulls","Nikola Mirotic",1,30,5,10,4,4,18,0,9,9,1,3,0,2,2,1,4,8,30
28-OCT-15,1570735,"Chicago Bulls","Pau Gasol",1,30,7,11,2,2,16,1,8,9,3,2,0,0,3,1,0,0,23
28-OCT-15,1570735,"Chicago Bulls","Derrick Rose",1,29,5,11,5,5,15,0,2,2,3,2,0,1,2,0,0,1,18
28-OCT-15,1570735,"Chicago Bulls","Tony Snell",1,22,3,7,2,2,10,0,5,5,0,3,0,0,0,0,2,4,25
28-OCT-15,1570735,"Chicago Bulls","Doug McDermott",1,20,3,7,0,0,8,1,1,2,1,2,0,0,3,0,2,4,-14
28-OCT-15,1570735,"Chicago Bulls","Taj Gibson",1,18,1,4,1,2,3,1,0,1,0,3,0,0,3,0,0,0,-15
28-OCT-15,1570735,"Chicago Bulls","Joakim Noah",1,18,0,3,0,2,0,1,5,6,2,5,0,2,2,1,0,0,-8
28-OCT-15,1570735,"Chicago Bulls","E'Twaun Moore",1,17,4,5,0,0,9,0,0,0,0,0,0,1,2,0,1,2,-1
28-OCT-15,1570735,"Chicago Bulls","Aaron Brooks",1,16,5,9,0,0,12,0,1,1,3,4,0,1,1,0,2,6,1
28-OCT-15,1570735,"Chicago Bulls","Kirk Hinrich",1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-7
28-OCT-15,1570735,"Chicago Bulls","Mike Dunleavy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570735,"Chicago Bulls","Cristiano Felicio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570735,"Chicago Bulls","Bobby Portis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570735,"Chicago Bulls","Cameron Bairstow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571054,"Detroit Pistons","Andre Drummond",1,36,5,11,8,11,18,2,8,10,0,2,0,1,0,2,0,0,14
28-OCT-15,1571054,"Detroit Pistons","Kentavious Caldwell-Pope",1,36,5,11,4,4,16,0,5,5,1,2,0,0,2,1,2,5,2
28-OCT-15,1571054,"Detroit Pistons","Marcus Morris",1,35,5,10,3,3,14,1,5,6,1,3,0,0,2,0,1,1,13
28-OCT-15,1571054,"Detroit Pistons","Reggie Jackson",1,31,7,14,4,7,19,0,2,2,4,1,0,0,4,0,1,3,-5
28-OCT-15,1571054,"Detroit Pistons","Ersan Ilyasova",1,22,3,6,0,0,8,0,2,2,1,4,0,1,1,0,2,4,-6
28-OCT-15,1571054,"Detroit Pistons","Stanley Johnson",1,20,3,10,4,4,11,2,3,5,0,3,0,0,0,0,1,3,0
28-OCT-15,1571054,"Detroit Pistons","Anthony Tolliver",1,19,0,3,0,3,0,1,5,6,2,1,0,0,0,0,0,1,3
28-OCT-15,1571054,"Detroit Pistons","Steve Blake",1,17,1,3,0,0,2,0,4,4,7,0,0,0,1,0,0,1,10
28-OCT-15,1571054,"Detroit Pistons","Aron Baynes",1,12,1,4,2,2,4,2,1,3,0,3,0,0,0,1,0,0,-9
28-OCT-15,1571054,"Detroit Pistons","Jodie Meeks",1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
28-OCT-15,1571054,"Detroit Pistons","Reggie Bullock",1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2
28-OCT-15,1571054,"Detroit Pistons","Spencer Dinwiddie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571054,"Detroit Pistons","Darrun Hilliard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571054,"Detroit Pistons","Joel Anthony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1571054,"Detroit Pistons","Brandon Jennings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570506,"Indiana Pacers","George Hill",1,38,6,10,2,3,19,0,3,3,2,5,0,2,2,1,5,7,-1
28-OCT-15,1570506,"Indiana Pacers","Paul George",1,37,4,17,9,10,17,3,9,12,8,3,0,3,3,0,0,4,-4
28-OCT-15,1570506,"Indiana Pacers","C.J. Miles",1,36,6,14,2,2,18,1,0,1,1,3,0,3,3,0,4,8,-6
28-OCT-15,1570506,"Indiana Pacers","Monta Ellis",1,29,3,11,3,4,9,0,0,0,6,4,0,2,2,0,0,1,-5
28-OCT-15,1570506,"Indiana Pacers","Ian Mahinmi",1,25,5,8,0,0,10,3,5,8,3,6,1,2,1,2,0,0,-5
28-OCT-15,1570506,"Indiana Pacers","Rodney Stuckey",1,24,5,13,6,6,16,0,4,4,2,2,0,1,2,0,0,1,0
28-OCT-15,1570506,"Indiana Pacers","Jordan Hill",1,23,2,7,4,6,8,1,7,8,0,4,0,1,0,0,0,0,-2
28-OCT-15,1570506,"Indiana Pacers","Chase Budinger",1,15,0,4,0,0,0,0,2,2,1,1,0,0,0,0,0,2,-9
28-OCT-15,1570506,"Indiana Pacers","Lavoy Allen",1,12,1,2,0,0,2,0,2,2,0,1,0,0,0,0,0,0,-2
28-OCT-15,1570506,"Indiana Pacers","Joe Young",1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1
28-OCT-15,1570506,"Indiana Pacers","Shayne Whittington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570506,"Indiana Pacers","Solomon Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570506,"Indiana Pacers","Rakeem Christmas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570506,"Indiana Pacers","Glenn Robinson III",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570506,"Indiana Pacers","Myles Turner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-OCT-15,1570814,"Los Angeles Lakers","Julius Randle",1,30,5,13,5,6,15,2,9,11,2,3,0,0,1,0,0,0,2
28-OCT-15,1570814,"Los Angeles Lakers","Jordan Clarkson",1,30,5,10,4,6,14,0,2,2,3,4,0,0,2,0,0,2,7
28-OCT-15,1570814,"Los Angeles Lakers","Kobe Bryant",1,29,8,24,5,5,24,0,4,4,1,1,0,2,0,0,3,13,-6
28-OCT-15,1570814,"Los Angeles Lakers","Roy Hibbert",1,28,1,4,10,10,12,5,5,10,4,4,0,0,2,2,0,0,-8
28-OCT-15,1570814,"Los Angeles Lakers","Lou Williams",1,27,6,13,7,7,21,0,2,2,1,3,0,0,1,1,2,6,3
28-OCT-15,1570814,"Los Angeles Lakers","D'Angelo Russell",1,26,2,7,0,0,4,2,1,3,2,3,0,0,3,0,0,3,-9
28-OCT-15,1570814,"Los Angeles Lakers","Ryan Kelly",1,21,1,5,1,1,3,1,5,6,3,4,0,0,1,1,0,2,2
